path,split,condition,shape,size,rotation,rand_bg,gauss_noise
dataset/train/FLRR/circle/circle_FLRR_00099.png,train,FLRR,circle,70,309.8806928044193,True,True
dataset/train/FLRR/circle/circle_FLRR_00100.png,train,FLRR,circle,70,4.133167899415069,True,True
dataset/train/FLRR/circle/circle_FLRR_00101.png,train,FLRR,circle,70,259.45985496967006,True,True
dataset/train/FLRR/circle/circle_FLRR_00102.png,train,FLRR,circle,70,245.41573284956692,True,True
dataset/train/FLRR/circle/circle_FLRR_00103.png,train,FLRR,circle,70,193.30931894716625,True,True
dataset/train/FLRR/circle/circle_FLRR_00104.png,train,FLRR,circle,70,96.0570683829154,True,True
dataset/train/FLRR/circle/circle_FLRR_00105.png,train,FLRR,circle,70,230.74624748873092,True,True
dataset/train/FLRR/circle/circle_FLRR_00106.png,train,FLRR,circle,70,40.15878249451552,True,True
dataset/train/FLRR/circle/circle_FLRR_00107.png,train,FLRR,circle,70,156.5154902408778,True,True
dataset/train/FLRR/circle/circle_FLRR_00108.png,train,FLRR,circle,70,163.34053427851433,True,True
dataset/train/FLRR/circle/circle_FLRR_00109.png,train,FLRR,circle,70,343.37373390758887,True,True
dataset/train/FLRR/circle/circle_FLRR_00110.png,train,FLRR,circle,70,315.30705853614984,True,True
dataset/train/FLRR/circle/circle_FLRR_00111.png,train,FLRR,circle,70,94.82005827039268,True,True
dataset/train/FLRR/circle/circle_FLRR_00112.png,train,FLRR,circle,70,180.2110006981074,True,True
dataset/train/FLRR/circle/circle_FLRR_00113.png,train,FLRR,circle,70,64.31467699084729,True,True
dataset/train/FLRR/circle/circle_FLRR_00114.png,train,FLRR,circle,70,328.54602216413537,True,True
dataset/train/FLRR/circle/circle_FLRR_00115.png,train,FLRR,circle,70,313.38668514123606,True,True
dataset/train/FLRR/circle/circle_FLRR_00116.png,train,FLRR,circle,70,107.44012492150785,True,True
dataset/train/FLRR/circle/circle_FLRR_00117.png,train,FLRR,circle,70,230.02181815176186,True,True
dataset/train/FLRR/circle/circle_FLRR_00118.png,train,FLRR,circle,70,219.22927611774205,True,True
dataset/train/FLRR/circle/circle_FLRR_00119.png,train,FLRR,circle,70,55.02213667786853,True,True
dataset/train/FLRR/circle/circle_FLRR_00120.png,train,FLRR,circle,70,274.5038880270545,True,True
dataset/train/FLRR/circle/circle_FLRR_00121.png,train,FLRR,circle,70,194.17645084306525,True,True
dataset/train/FLRR/circle/circle_FLRR_00122.png,train,FLRR,circle,70,280.305532307001,True,True
dataset/train/FLRR/circle/circle_FLRR_00123.png,train,FLRR,circle,70,190.9273219902639,True,True
dataset/train/FLRR/circle/circle_FLRR_00124.png,train,FLRR,circle,70,0.2058826060596619,True,True
dataset/train/FLRR/circle/circle_FLRR_00125.png,train,FLRR,circle,70,116.69618052168231,True,True
dataset/train/FLRR/circle/circle_FLRR_00126.png,train,FLRR,circle,70,7.011627258899629,True,True
dataset/train/FLRR/circle/circle_FLRR_00127.png,train,FLRR,circle,70,334.47550185526217,True,True
dataset/train/FLRR/circle/circle_FLRR_00128.png,train,FLRR,circle,70,316.3398760163463,True,True
dataset/train/FLRR/circle/circle_FLRR_00129.png,train,FLRR,circle,70,299.3995905700246,True,True
dataset/train/FLRR/circle/circle_FLRR_00130.png,train,FLRR,circle,70,110.70508514495812,True,True
dataset/train/FLRR/circle/circle_FLRR_00131.png,train,FLRR,circle,70,20.853059937907517,True,True
dataset/train/FLRR/circle/circle_FLRR_00132.png,train,FLRR,circle,70,316.0834557134546,True,True
dataset/train/FLRR/circle/circle_FLRR_00133.png,train,FLRR,circle,70,340.9018003072779,True,True
dataset/train/FLRR/circle/circle_FLRR_00134.png,train,FLRR,circle,70,30.83524274443636,True,True
dataset/train/FLRR/circle/circle_FLRR_00135.png,train,FLRR,circle,70,174.95656679398095,True,True
dataset/train/FLRR/circle/circle_FLRR_00136.png,train,FLRR,circle,70,24.9165066486181,True,True
dataset/train/FLRR/circle/circle_FLRR_00137.png,train,FLRR,circle,70,273.81677949260336,True,True
dataset/train/FLRR/circle/circle_FLRR_00138.png,train,FLRR,circle,70,275.70039455051557,True,True
dataset/train/FLRR/circle/circle_FLRR_00139.png,train,FLRR,circle,70,46.22092721991461,True,True
dataset/train/FLRR/circle/circle_FLRR_00140.png,train,FLRR,circle,70,171.10165611554328,True,True
dataset/train/FLRR/circle/circle_FLRR_00141.png,train,FLRR,circle,70,197.9292936581798,True,True
dataset/train/FLRR/circle/circle_FLRR_00142.png,train,FLRR,circle,70,95.42038641842127,True,True
dataset/train/FLRR/circle/circle_FLRR_00143.png,train,FLRR,circle,70,314.0758947906927,True,True
dataset/train/FLRR/circle/circle_FLRR_00144.png,train,FLRR,circle,70,152.3296584723193,True,True
dataset/train/FLRR/circle/circle_FLRR_00145.png,train,FLRR,circle,70,76.24735395914954,True,True
dataset/train/FLRR/circle/circle_FLRR_00146.png,train,FLRR,circle,70,194.146591960605,True,True
dataset/train/FLRR/circle/circle_FLRR_00147.png,train,FLRR,circle,70,262.77518487239143,True,True
dataset/train/FLRR/circle/circle_FLRR_00148.png,train,FLRR,circle,70,72.41438282029053,True,True
dataset/train/FLRR/circle/circle_FLRR_00149.png,train,FLRR,circle,70,112.21786486832218,True,True
dataset/train/FLRR/square/square_FLRR_00000.png,train,FLRR,square,70,358.2537683979221,True,True
dataset/train/FLRR/square/square_FLRR_00001.png,train,FLRR,square,70,233.95610075020326,True,True
dataset/train/FLRR/square/square_FLRR_00002.png,train,FLRR,square,70,157.71603020922146,True,True
dataset/train/FLRR/square/square_FLRR_00003.png,train,FLRR,square,70,186.32730277281263,True,True
dataset/train/FLRR/square/square_FLRR_00004.png,train,FLRR,square,70,43.56151051257566,True,True
dataset/train/FLRR/square/square_FLRR_00005.png,train,FLRR,square,70,80.89104133136065,True,True
dataset/train/FLRR/square/square_FLRR_00006.png,train,FLRR,square,70,121.71080237308392,True,True
dataset/train/FLRR/square/square_FLRR_00007.png,train,FLRR,square,70,211.791138644604,True,True
dataset/train/FLRR/square/square_FLRR_00008.png,train,FLRR,square,70,82.84130373476772,True,True
dataset/train/FLRR/square/square_FLRR_00009.png,train,FLRR,square,70,79.2782584025614,True,True
dataset/train/FLRR/square/square_FLRR_00010.png,train,FLRR,square,70,25.557510963251712,True,True
dataset/train/FLRR/square/square_FLRR_00011.png,train,FLRR,square,70,227.1970646172356,True,True
dataset/train/FLRR/square/square_FLRR_00012.png,train,FLRR,square,70,82.41904217201558,True,True
dataset/train/FLRR/square/square_FLRR_00013.png,train,FLRR,square,70,325.9512046822061,True,True
dataset/train/FLRR/square/square_FLRR_00014.png,train,FLRR,square,70,309.46874409134875,True,True
dataset/train/FLRR/square/square_FLRR_00015.png,train,FLRR,square,70,25.50864595991524,True,True
dataset/train/FLRR/square/square_FLRR_00016.png,train,FLRR,square,70,85.68166837283827,True,True
dataset/train/FLRR/square/square_FLRR_00017.png,train,FLRR,square,70,240.83200018666102,True,True
dataset/train/FLRR/square/square_FLRR_00018.png,train,FLRR,square,70,77.1252506533579,True,True
dataset/train/FLRR/square/square_FLRR_00019.png,train,FLRR,square,70,47.632265541009,True,True
dataset/train/FLRR/square/square_FLRR_00020.png,train,FLRR,square,70,336.7851266090416,True,True
dataset/train/FLRR/square/square_FLRR_00021.png,train,FLRR,square,70,205.5755135971024,True,True
dataset/train/FLRR/square/square_FLRR_00022.png,train,FLRR,square,70,170.1615694722459,True,True
dataset/train/FLRR/square/square_FLRR_00023.png,train,FLRR,square,70,282.4629927446712,True,True
dataset/train/FLRR/square/square_FLRR_00024.png,train,FLRR,square,70,290.6989191959916,True,True
dataset/train/FLRR/square/square_FLRR_00025.png,train,FLRR,square,70,68.54756917027598,True,True
dataset/train/FLRR/square/square_FLRR_00026.png,train,FLRR,square,70,34.895093122376394,True,True
dataset/train/FLRR/square/square_FLRR_00027.png,train,FLRR,square,70,155.1784256662959,True,True
dataset/train/FLRR/square/square_FLRR_00028.png,train,FLRR,square,70,152.48830428717147,True,True
dataset/train/FLRR/square/square_FLRR_00029.png,train,FLRR,square,70,168.12888049320298,True,True
dataset/train/FLRR/square/square_FLRR_00030.png,train,FLRR,square,70,262.46730580554623,True,True
dataset/train/FLRR/square/square_FLRR_00031.png,train,FLRR,square,70,242.41123702558855,True,True
dataset/train/FLRR/square/square_FLRR_00032.png,train,FLRR,square,70,354.2994760917478,True,True
dataset/train/FLRR/square/square_FLRR_00033.png,train,FLRR,square,70,35.430433614705194,True,True
dataset/train/FLRR/square/square_FLRR_00034.png,train,FLRR,square,70,144.94366155681675,True,True
dataset/train/FLRR/square/square_FLRR_00035.png,train,FLRR,square,70,122.14893794218673,True,True
dataset/train/FLRR/square/square_FLRR_00036.png,train,FLRR,square,70,310.20211308700476,True,True
dataset/train/FLRR/square/square_FLRR_00037.png,train,FLRR,square,70,89.51628021130283,True,True
dataset/train/FLRR/square/square_FLRR_00038.png,train,FLRR,square,70,68.47520703869215,True,True
dataset/train/FLRR/square/square_FLRR_00039.png,train,FLRR,square,70,161.50087721992747,True,True
dataset/train/FLRR/square/square_FLRR_00040.png,train,FLRR,square,70,151.87739034038552,True,True
dataset/train/FLRR/square/square_FLRR_00041.png,train,FLRR,square,70,100.27625208009857,True,True
dataset/train/FLRR/square/square_FLRR_00042.png,train,FLRR,square,70,89.93032123755617,True,True
dataset/train/FLRR/square/square_FLRR_00043.png,train,FLRR,square,70,332.3756157393646,True,True
dataset/train/FLRR/square/square_FLRR_00044.png,train,FLRR,square,70,159.5270682192445,True,True
dataset/train/FLRR/square/square_FLRR_00045.png,train,FLRR,square,70,310.085677714259,True,True
dataset/train/FLRR/square/square_FLRR_00046.png,train,FLRR,square,70,198.1171124819453,True,True
dataset/train/FLRR/square/square_FLRR_00047.png,train,FLRR,square,70,18.211798628957247,True,True
dataset/train/FLRR/square/square_FLRR_00048.png,train,FLRR,square,70,359.7416886285816,True,True
dataset/train/FLRR/square/square_FLRR_00049.png,train,FLRR,square,70,300.96993062878266,True,True
dataset/train/FLRR/square/square_FLRR_00050.png,train,FLRR,square,70,348.83865262251044,True,True
dataset/train/FLRR/square/square_FLRR_00051.png,train,FLRR,square,70,333.49211388292593,True,True
dataset/train/FLRR/square/square_FLRR_00052.png,train,FLRR,square,70,305.53046438915,True,True
dataset/train/FLRR/square/square_FLRR_00053.png,train,FLRR,square,70,59.87199981740905,True,True
dataset/train/FLRR/square/square_FLRR_00054.png,train,FLRR,square,70,174.83080516225866,True,True
dataset/train/FLRR/square/square_FLRR_00055.png,train,FLRR,square,70,76.9490277117054,True,True
dataset/train/FLRR/square/square_FLRR_00056.png,train,FLRR,square,70,144.37450531780294,True,True
dataset/train/FLRR/square/square_FLRR_00057.png,train,FLRR,square,70,21.10874398998441,True,True
dataset/train/FLRR/square/square_FLRR_00058.png,train,FLRR,square,70,136.4303228316898,True,True
dataset/train/FLRR/square/square_FLRR_00059.png,train,FLRR,square,70,354.7111837607013,True,True
dataset/train/FLRR/square/square_FLRR_00060.png,train,FLRR,square,70,95.4731009419747,True,True
dataset/train/FLRR/square/square_FLRR_00061.png,train,FLRR,square,70,282.265416701485,True,True
dataset/train/FLRR/square/square_FLRR_00062.png,train,FLRR,square,70,163.8030122420916,True,True
dataset/train/FLRR/square/square_FLRR_00063.png,train,FLRR,square,70,152.28269495645864,True,True
dataset/train/FLRR/square/square_FLRR_00064.png,train,FLRR,square,70,344.63435070948236,True,True
dataset/train/FLRR/square/square_FLRR_00065.png,train,FLRR,square,70,358.35216821737697,True,True
dataset/train/FLRR/square/square_FLRR_00066.png,train,FLRR,square,70,200.07659642602255,True,True
dataset/train/FLRR/square/square_FLRR_00067.png,train,FLRR,square,70,258.62697910667737,True,True
dataset/train/FLRR/square/square_FLRR_00068.png,train,FLRR,square,70,55.72685709866309,True,True
dataset/train/FLRR/square/square_FLRR_00069.png,train,FLRR,square,70,106.81481717804311,True,True
dataset/train/FLRR/square/square_FLRR_00070.png,train,FLRR,square,70,348.7353713888972,True,True
dataset/train/FLRR/square/square_FLRR_00071.png,train,FLRR,square,70,208.50490469385224,True,True
dataset/train/FLRR/square/square_FLRR_00072.png,train,FLRR,square,70,195.19027249473874,True,True
dataset/train/FLRR/square/square_FLRR_00073.png,train,FLRR,square,70,269.27120173646307,True,True
dataset/train/FLRR/square/square_FLRR_00074.png,train,FLRR,square,70,20.57949824669391,True,True
dataset/train/FLRR/square/square_FLRR_00075.png,train,FLRR,square,70,210.30393400522965,True,True
dataset/train/FLRR/square/square_FLRR_00076.png,train,FLRR,square,70,181.02613785102488,True,True
dataset/train/FLRR/square/square_FLRR_00077.png,train,FLRR,square,70,306.97916113738273,True,True
dataset/train/FLRR/square/square_FLRR_00078.png,train,FLRR,square,70,56.675782058213976,True,True
dataset/train/FLRR/square/square_FLRR_00079.png,train,FLRR,square,70,345.8804051788021,True,True
dataset/train/FLRR/square/square_FLRR_00080.png,train,FLRR,square,70,28.840127486611276,True,True
dataset/train/FLRR/square/square_FLRR_00081.png,train,FLRR,square,70,66.89698595306035,True,True
dataset/train/FLRR/square/square_FLRR_00082.png,train,FLRR,square,70,214.21263832200995,True,True
dataset/train/FLRR/square/square_FLRR_00083.png,train,FLRR,square,70,243.07651929747246,True,True
dataset/train/FLRR/square/square_FLRR_00084.png,train,FLRR,square,70,84.67340220033523,True,True
dataset/train/FLRR/square/square_FLRR_00085.png,train,FLRR,square,70,43.15918102096471,True,True
dataset/train/FLRR/square/square_FLRR_00086.png,train,FLRR,square,70,320.5034330865975,True,True
dataset/train/FLRR/square/square_FLRR_00087.png,train,FLRR,square,70,88.63752520390494,True,True
dataset/train/FLRR/square/square_FLRR_00088.png,train,FLRR,square,70,214.02689527203884,True,True
dataset/train/FLRR/square/square_FLRR_00089.png,train,FLRR,square,70,222.97734371955713,True,True
dataset/train/FLRR/square/square_FLRR_00090.png,train,FLRR,square,70,150.9209695209141,True,True
dataset/train/FLRR/square/square_FLRR_00091.png,train,FLRR,square,70,210.1220241448409,True,True
dataset/train/FLRR/square/square_FLRR_00092.png,train,FLRR,square,70,188.2017775915052,True,True
dataset/train/FLRR/square/square_FLRR_00093.png,train,FLRR,square,70,336.4942527851138,True,True
dataset/train/FLRR/square/square_FLRR_00094.png,train,FLRR,square,70,73.53331179247311,True,True
dataset/train/FLRR/square/square_FLRR_00095.png,train,FLRR,square,70,257.82904828418935,True,True
dataset/train/FLRR/square/square_FLRR_00096.png,train,FLRR,square,70,85.92694294170457,True,True
dataset/train/FLRR/square/square_FLRR_00097.png,train,FLRR,square,70,142.48290484485162,True,True
dataset/train/FLRR/square/square_FLRR_00098.png,train,FLRR,square,70,241.80848026558965,True,True
dataset/train/FLRR/square/square_FLRR_00099.png,train,FLRR,square,70,107.9989487275544,True,True
dataset/train/FLRR/square/square_FLRR_00100.png,train,FLRR,square,70,113.82379065786745,True,True
dataset/train/FLRR/square/square_FLRR_00101.png,train,FLRR,square,70,270.67121726918475,True,True
dataset/train/FLRR/square/square_FLRR_00102.png,train,FLRR,square,70,26.11552121753663,True,True
dataset/train/FLRR/square/square_FLRR_00103.png,train,FLRR,square,70,164.982788142691,True,True
dataset/train/FLRR/square/square_FLRR_00104.png,train,FLRR,square,70,359.4435987075992,True,True
dataset/train/FLRR/square/square_FLRR_00105.png,train,FLRR,square,70,358.594721227834,True,True
dataset/train/FLRR/square/square_FLRR_00106.png,train,FLRR,square,70,26.373859595867877,True,True
dataset/train/FLRR/square/square_FLRR_00107.png,train,FLRR,square,70,76.73555241613454,True,True
dataset/train/FLRR/square/square_FLRR_00108.png,train,FLRR,square,70,95.47214931014449,True,True
dataset/train/FLRR/square/square_FLRR_00109.png,train,FLRR,square,70,335.9733760777353,True,True
dataset/train/FLRR/square/square_FLRR_00110.png,train,FLRR,square,70,317.11110252711825,True,True
dataset/train/FLRR/square/square_FLRR_00111.png,train,FLRR,square,70,316.5372872944354,True,True
dataset/train/FLRR/square/square_FLRR_00112.png,train,FLRR,square,70,133.0297519459982,True,True
dataset/train/FLRR/square/square_FLRR_00113.png,train,FLRR,square,70,56.788859648603506,True,True
dataset/train/FLRR/square/square_FLRR_00114.png,train,FLRR,square,70,300.1481836703305,True,True
dataset/train/FLRR/square/square_FLRR_00115.png,train,FLRR,square,70,253.27437303145354,True,True
dataset/train/FLRR/square/square_FLRR_00116.png,train,FLRR,square,70,220.20399566134205,True,True
dataset/train/FLRR/square/square_FLRR_00117.png,train,FLRR,square,70,355.40390290734155,True,True
dataset/train/FLRR/square/square_FLRR_00118.png,train,FLRR,square,70,235.43147437586373,True,True
dataset/train/FLRR/square/square_FLRR_00119.png,train,FLRR,square,70,2.8163185747768615,True,True
dataset/train/FLRR/square/square_FLRR_00120.png,train,FLRR,square,70,294.1574886415662,True,True
dataset/train/FLRR/square/square_FLRR_00121.png,train,FLRR,square,70,107.77635079199204,True,True
dataset/train/FLRR/square/square_FLRR_00122.png,train,FLRR,square,70,238.81993738778783,True,True
dataset/train/FLRR/square/square_FLRR_00123.png,train,FLRR,square,70,338.0148014137574,True,True
dataset/train/FLRR/square/square_FLRR_00124.png,train,FLRR,square,70,48.344801181612375,True,True
dataset/train/FLRR/square/square_FLRR_00125.png,train,FLRR,square,70,41.5543213508768,True,True
dataset/train/FLRR/square/square_FLRR_00126.png,train,FLRR,square,70,38.53295197539035,True,True
dataset/train/FLRR/square/square_FLRR_00127.png,train,FLRR,square,70,199.16051071853371,True,True
dataset/train/FLRR/square/square_FLRR_00128.png,train,FLRR,square,70,98.04535643333388,True,True
dataset/train/FLRR/square/square_FLRR_00129.png,train,FLRR,square,70,217.73873773088062,True,True
dataset/train/FLRR/square/square_FLRR_00130.png,train,FLRR,square,70,258.34038736996723,True,True
dataset/train/FLRR/square/square_FLRR_00131.png,train,FLRR,square,70,73.29503243788305,True,True
dataset/train/FLRR/square/square_FLRR_00132.png,train,FLRR,square,70,228.3256651986287,True,True
dataset/train/FLRR/square/square_FLRR_00133.png,train,FLRR,square,70,95.03420458694738,True,True
dataset/train/FLRR/square/square_FLRR_00134.png,train,FLRR,square,70,175.87146677377555,True,True
dataset/train/FLRR/square/square_FLRR_00135.png,train,FLRR,square,70,325.92113678855634,True,True
dataset/train/FLRR/square/square_FLRR_00136.png,train,FLRR,square,70,304.59733678614793,True,True
dataset/train/FLRR/square/square_FLRR_00137.png,train,FLRR,square,70,33.227448376584036,True,True
dataset/train/FLRR/square/square_FLRR_00138.png,train,FLRR,square,70,152.4872781229415,True,True
dataset/train/FLRR/square/square_FLRR_00139.png,train,FLRR,square,70,99.6048806300106,True,True
dataset/train/FLRR/square/square_FLRR_00140.png,train,FLRR,square,70,1.276448071601628,True,True
dataset/train/FLRR/square/square_FLRR_00141.png,train,FLRR,square,70,277.60292028706573,True,True
dataset/train/FLRR/square/square_FLRR_00142.png,train,FLRR,square,70,229.36081582849667,True,True
dataset/train/FLRR/square/square_FLRR_00143.png,train,FLRR,square,70,94.30389447636534,True,True
dataset/train/FLRR/square/square_FLRR_00144.png,train,FLRR,square,70,266.8431270052551,True,True
dataset/train/FLRR/square/square_FLRR_00145.png,train,FLRR,square,70,198.60495160550084,True,True
dataset/train/FLRR/square/square_FLRR_00146.png,train,FLRR,square,70,153.96729083304456,True,True
dataset/train/FLRR/square/square_FLRR_00147.png,train,FLRR,square,70,3.4810918590023876,True,True
dataset/train/FLRR/square/square_FLRR_00148.png,train,FLRR,square,70,27.087789626556138,True,True
dataset/train/FLRR/square/square_FLRR_00149.png,train,FLRR,square,70,317.91830158805146,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00000.png,train,FLRR,triangle,70,325.41428576156153,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00001.png,train,FLRR,triangle,70,196.41250411398804,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00002.png,train,FLRR,triangle,70,300.454207158966,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00003.png,train,FLRR,triangle,70,209.70344393632584,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00004.png,train,FLRR,triangle,70,53.31376280429375,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00005.png,train,FLRR,triangle,70,45.88038694156995,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00006.png,train,FLRR,triangle,70,110.97300597484812,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00007.png,train,FLRR,triangle,70,323.6333359473324,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00008.png,train,FLRR,triangle,70,286.60402975969504,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00009.png,train,FLRR,triangle,70,309.852929520325,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00010.png,train,FLRR,triangle,70,323.61286914953087,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00011.png,train,FLRR,triangle,70,75.62755380231145,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00012.png,train,FLRR,triangle,70,89.8307061202528,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00013.png,train,FLRR,triangle,70,37.00570380184283,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00014.png,train,FLRR,triangle,70,280.84184707371935,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00015.png,train,FLRR,triangle,70,318.2884925223632,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00016.png,train,FLRR,triangle,70,146.29586033956204,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00017.png,train,FLRR,triangle,70,223.4381436542566,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00018.png,train,FLRR,triangle,70,55.63920179959367,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00019.png,train,FLRR,triangle,70,334.7571656497228,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00020.png,train,FLRR,triangle,70,311.25805063918705,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00021.png,train,FLRR,triangle,70,351.43417185514664,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00022.png,train,FLRR,triangle,70,291.8778191785429,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00023.png,train,FLRR,triangle,70,317.3098336787968,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00024.png,train,FLRR,triangle,70,8.92309028334794,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00025.png,train,FLRR,triangle,70,265.16320983182953,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00026.png,train,FLRR,triangle,70,119.58676846071432,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00027.png,train,FLRR,triangle,70,335.0937189773972,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00028.png,train,FLRR,triangle,70,288.80465001737,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00029.png,train,FLRR,triangle,70,311.0630502151006,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00030.png,train,FLRR,triangle,70,291.86975396678,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00031.png,train,FLRR,triangle,70,96.05005545400994,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00032.png,train,FLRR,triangle,70,283.4548232887696,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00033.png,train,FLRR,triangle,70,38.91442550506456,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00034.png,train,FLRR,triangle,70,313.9800418461923,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00035.png,train,FLRR,triangle,70,309.0935704816014,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00036.png,train,FLRR,triangle,70,80.0761383164392,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00037.png,train,FLRR,triangle,70,293.9711780148944,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00038.png,train,FLRR,triangle,70,165.70916448441915,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00039.png,train,FLRR,triangle,70,109.8687122418962,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00040.png,train,FLRR,triangle,70,286.32437969503025,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00041.png,train,FLRR,triangle,70,81.93437546679733,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00042.png,train,FLRR,triangle,70,8.519196492522546,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00043.png,train,FLRR,triangle,70,69.52672379797512,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00044.png,train,FLRR,triangle,70,118.17430243117434,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00045.png,train,FLRR,triangle,70,311.16705913090306,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00046.png,train,FLRR,triangle,70,348.08007745741,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00047.png,train,FLRR,triangle,70,100.4849973798737,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00048.png,train,FLRR,triangle,70,230.93342589874598,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00049.png,train,FLRR,triangle,70,143.88421836962192,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00050.png,train,FLRR,triangle,70,353.21388739137365,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00051.png,train,FLRR,triangle,70,193.0376636923399,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00052.png,train,FLRR,triangle,70,338.12537051689765,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00053.png,train,FLRR,triangle,70,41.52303066651393,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00054.png,train,FLRR,triangle,70,349.34421996800205,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00055.png,train,FLRR,triangle,70,64.28441382208692,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00056.png,train,FLRR,triangle,70,346.51235367415995,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00057.png,train,FLRR,triangle,70,95.5678905082687,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00058.png,train,FLRR,triangle,70,39.024916997295996,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00059.png,train,FLRR,triangle,70,156.44295308327196,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00060.png,train,FLRR,triangle,70,262.27622183497357,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00061.png,train,FLRR,triangle,70,112.92383311019684,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00062.png,train,FLRR,triangle,70,218.23518719021158,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00063.png,train,FLRR,triangle,70,184.1123014810121,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00064.png,train,FLRR,triangle,70,138.6703560041018,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00065.png,train,FLRR,triangle,70,207.57169565877584,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00066.png,train,FLRR,triangle,70,91.7001022098895,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00067.png,train,FLRR,triangle,70,255.1627021803014,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00068.png,train,FLRR,triangle,70,0.6088601587066078,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00069.png,train,FLRR,triangle,70,333.20705957966976,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00070.png,train,FLRR,triangle,70,193.8427189534051,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00071.png,train,FLRR,triangle,70,258.9947996921444,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00072.png,train,FLRR,triangle,70,267.1020280222115,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00073.png,train,FLRR,triangle,70,241.42626159587982,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00074.png,train,FLRR,triangle,70,131.1197298412551,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00075.png,train,FLRR,triangle,70,25.190572005471665,True,True
dataset/train/FLRR/triangle/triangle_FLRR_00076.png,train,FLRR,triangle,70,239.12556656805805,True,True
